field_slug                    , field_name                      , occupation_code, occupation_title                                                                                    , score, keywords                                                                                                                                                                                                                                                               , sample_programs
health-sciences               , Health Sciences                 , 29-2011.00     , Medical and Clinical Laboratory Technologists                                                       , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 29-2012.00     , Medical and Clinical Laboratory Technicians                                                         , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 29-2056.00     , Veterinary Technologists and Technicians                                                            , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 31-9091.00     , Dental Assistants                                                                                   , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 31-9093.00     , Medical Equipment Preparers                                                                         , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 11-9111.00     , Medical and Health Services Managers                                                                , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 15-1211.01     , Health Informatics Specialists                                                                      , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 15-2051.02     , Clinical Data Managers                                                                              , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 17-2031.00     , Bioengineers and Biomedical Engineers                                                               , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 17-2111.00     , "Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"                        , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-1011.00     , Animal Scientists                                                                                   , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-2041.00     , "Environmental Scientists and Specialists, Including Health"                                        , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-3033.00     , Clinical and Counseling Psychologists                                                               , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-3039.02     , Neuropsychologists                                                                                  , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-3092.00     , Geographers                                                                                         , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-4031.00     , Chemical Technicians                                                                                , 2.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
information-science           , Information Science             , 17-2031.00     , Bioengineers and Biomedical Engineers                                                               , 5.000, science information systems library geospatial records informatics geomatics applied geo-informatics commerce computer computing knowledge geoinformation                                                                                                              , BACHELOR OF INFORMATION TECHNOLOGY | BACHELOR OF BUSINESS INFORMATION TECHNOLOGY | BACHELOR OF SCIENCE (INFORMATION SCIENCE) | BACHELOR OF LIBRARY & INFORMATION SCIENCE | BACHELOR OF BUSINESS AND INFORMATION TECHNOLOGY | BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY | BACHELOR OF INFORMATION SCIENCE | BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE) | BACHELOR OF SCIENCE (INFORMATICS) | BACHELOR OF SCIENCE IN GEOMATICS AND GEOSPATIAL INFORMATION SYSTEMS
information-science           , Information Science             , 15-1211.01     , Health Informatics Specialists                                                                      , 4.000, science information systems library geospatial records informatics geomatics applied geo-informatics commerce computer computing knowledge geoinformation                                                                                                              , BACHELOR OF INFORMATION TECHNOLOGY | BACHELOR OF BUSINESS INFORMATION TECHNOLOGY | BACHELOR OF SCIENCE (INFORMATION SCIENCE) | BACHELOR OF LIBRARY & INFORMATION SCIENCE | BACHELOR OF BUSINESS AND INFORMATION TECHNOLOGY | BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY | BACHELOR OF INFORMATION SCIENCE | BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE) | BACHELOR OF SCIENCE (INFORMATICS) | BACHELOR OF SCIENCE IN GEOMATICS AND GEOSPATIAL INFORMATION SYSTEMS
information-science           , Information Science             , 15-2099.01     , Bioinformatics Technicians                                                                          , 4.000, science information systems library geospatial records informatics geomatics applied geo-informatics commerce computer computing knowledge geoinformation                                                                                                              , BACHELOR OF INFORMATION TECHNOLOGY | BACHELOR OF BUSINESS INFORMATION TECHNOLOGY | BACHELOR OF SCIENCE (INFORMATION SCIENCE) | BACHELOR OF LIBRARY & INFORMATION SCIENCE | BACHELOR OF BUSINESS AND INFORMATION TECHNOLOGY | BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY | BACHELOR OF INFORMATION SCIENCE | BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE) | BACHELOR OF SCIENCE (INFORMATICS) | BACHELOR OF SCIENCE IN GEOMATICS AND GEOSPATIAL INFORMATION SYSTEMS
